Ax,Ay,Az, Gx,Gy,Gz
-9.26,0.15,0.22, -0.08,0.35,-0.06
-9.10,0.16,0.05, -0.10,0.29,-0.04
-8.97,0.12,-0.13, -0.13,0.20,-0.02
-8.94,-0.01,-0.17, -0.15,0.11,0.00
-8.99,-0.20,-0.08, -0.15,0.01,-0.00
-9.10,-0.27,0.03, -0.15,-0.08,-0.02
-9.16,-0.22,0.15, -0.14,-0.15,-0.04
-9.16,-0.19,0.20, -0.12,-0.21,-0.05
-9.13,-0.15,0.24, -0.11,-0.26,-0.05
-9.13,-0.15,0.33, -0.10,-0.33,-0.04
-9.20,-0.11,0.28, -0.08,-0.40,-0.01
-9.25,-0.09,0.30, -0.07,-0.47,0.01
-9.22,-0.11,0.35, -0.08,-0.51,0.03
-9.19,-0.11,0.46, -0.09,-0.52,0.03
-9.17,-0.12,0.60, -0.10,-0.51,0.03
-9.16,-0.17,0.66, -0.10,-0.51,0.03
-9.11,-0.12,0.65, -0.11,-0.51,0.03
-9.07,-0.15,0.74, -0.11,-0.51,0.03
-9.03,-0.17,0.76, -0.12,-0.53,0.02
-9.02,-0.20,0.83, -0.12,-0.55,0.01
-9.01,-0.21,0.93, -0.12,-0.57,0.00
-8.98,-0.22,1.00, -0.11,-0.60,0.00
-9.06,-0.23,1.07, -0.10,-0.64,0.00
-9.17,-0.21,1.14, -0.09,-0.67,0.01
-9.16,-0.20,1.29, -0.08,-0.71,0.02
-9.12,-0.13,1.36, -0.08,-0.74,0.01
-9.03,-0.10,1.41, -0.09,-0.76,0.00
-9.03,-0.07,1.52, -0.09,-0.77,0.00
-9.13,-0.04,1.64, -0.10,-0.80,0.01
-9.05,-0.03,1.71, -0.11,-0.84,0.01
-8.94,-0.03,1.75, -0.14,-0.88,-0.01
-8.83,-0.13,1.88, -0.15,-0.91,-0.04
-8.78,-0.18,1.99, -0.17,-0.94,-0.07
-8.81,-0.18,2.16, -0.18,-0.96,-0.10
-8.88,-0.17,2.29, -0.20,-0.98,-0.11
-8.93,-0.12,2.40, -0.20,-1.00,-0.11
-8.81,-0.10,2.51, -0.21,-0.99,-0.11
-8.72,-0.13,2.64, -0.22,-0.98,-0.11
-8.61,-0.16,2.79, -0.23,-0.94,-0.12
-8.57,-0.23,2.99, -0.24,-0.91,-0.13
-8.66,-0.29,3.16, -0.24,-0.88,-0.14
-8.76,-0.31,3.28, -0.24,-0.86,-0.14
-8.64,-0.31,3.32, -0.25,-0.85,-0.15
-8.64,-0.30,3.41, -0.26,-0.86,-0.15
-8.62,-0.28,3.52, -0.27,-0.88,-0.14
-8.53,-0.28,3.61, -0.28,-0.92,-0.13
-8.47,-0.37,3.67, -0.29,-0.98,-0.13
-8.40,-0.42,3.83, -0.29,-1.02,-0.13
-8.41,-0.46,4.04, -0.28,-1.06,-0.12
-8.37,-0.53,4.24, -0.26,-1.08,-0.11
-8.27,-0.55,4.33, -0.25,-1.11,-0.11
-8.25,-0.52,4.41, -0.26,-1.15,-0.12
-8.20,-0.50,4.51, -0.28,-1.21,-0.13
-8.16,-0.55,4.59, -0.29,-1.28,-0.12
-7.99,-0.58,4.67, -0.30,-1.32,-0.12
-7.90,-0.68,4.91, -0.29,-1.32,-0.12
-7.85,-0.76,5.24, -0.26,-1.29,-0.12
-7.76,-0.81,5.42, -0.23,-1.24,-0.12
-7.65,-0.78,5.52, -0.23,-1.20,-0.13
-7.66,-0.68,5.57, -0.24,-1.15,-0.13
-7.55,-0.67,5.70, -0.26,-1.09,-0.13
-7.43,-0.75,5.77, -0.29,-1.03,-0.14
-7.35,-0.87,5.94, -0.30,-0.96,-0.13
-7.35,-0.96,6.11, -0.28,-0.90,-0.12
-7.36,-0.99,6.34, -0.26,-0.91,-0.12
-7.40,-0.96,6.45, -0.25,-0.97,-0.12
-7.33,-0.88,6.42, -0.25,-1.03,-0.11
-7.14,-0.81,6.39, -0.25,-1.06,-0.09
-6.97,-0.77,6.34, -0.26,-1.03,-0.08
-6.85,-0.90,6.56, -0.26,-0.97,-0.07
-6.82,-0.99,6.82, -0.24,-0.91,-0.05
-6.82,-1.02,6.97, -0.22,-0.88,-0.03
-6.66,-1.04,7.06, -0.22,-0.86,-0.02
-6.64,-1.08,7.12, -0.21,-0.84,-0.02
-6.56,-1.13,7.19, -0.19,-0.84,-0.02
-6.45,-1.06,7.17, -0.18,-0.87,-0.02
-6.34,-0.95,7.07, -0.19,-0.89,-0.02
-6.15,-0.95,7.13, -0.21,-0.89,-0.02
-6.16,-1.02,7.29, -0.22,-0.89,-0.03
-6.08,-1.10,7.51, -0.20,-0.88,-0.03
-6.11,-1.15,7.72, -0.14,-0.88,-0.03
-6.04,-1.13,8.01, -0.07,-0.88,-0.02
-5.96,-1.18,8.07, -0.03,-0.93,-0.03
-5.90,-1.12,7.95, -0.04,-0.97,-0.03
-5.80,-1.05,8.05, -0.09,-1.00,-0.04
-5.66,-1.00,8.05, -0.15,-1.00,-0.04
-5.46,-1.05,8.00, -0.18,-0.97,-0.02
-5.35,-1.07,7.91, -0.19,-0.92,-0.02
-5.21,-1.11,7.97, -0.18,-0.85,-0.02
-5.25,-1.19,8.18, -0.17,-0.79,-0.02
-5.14,-1.31,8.36, -0.15,-0.73,-0.02
-5.06,-1.34,8.53, -0.13,-0.68,-0.02
-5.06,-1.31,8.71, -0.12,-0.66,-0.02
-5.14,-1.27,8.83, -0.12,-0.68,-0.00
-5.05,-1.17,8.84, -0.13,-0.74,0.01
-4.95,-1.19,8.69, -0.12,-0.79,0.02
-4.91,-1.21,8.51, -0.09,-0.81,0.03
-4.96,-1.22,8.46, -0.03,-0.80,0.04
-4.80,-1.19,8.52, 0.01,-0.75,0.05
-4.67,-1.14,8.88, 0.05,-0.70,0.04
-4.55,-1.05,9.10, 0.05,-0.66,0.04
-4.30,-1.05,9.12, 0.04,-0.62,0.05
-4.04,-0.96,9.08, -0.01,-0.64,0.01
-3.95,-1.00,8.97, -0.08,-0.77,-0.04
-4.16,-1.14,8.75, -0.15,-0.98,-0.09
-4.37,-1.18,8.93, -0.20,-1.18,-0.07
-4.10,-1.16,9.18, -0.19,-1.31,-0.05
-3.77,-1.17,9.37, -0.19,-1.34,-0.05
-3.76,-1.23,9.48, -0.18,-1.29,-0.04
-3.65,-1.22,9.62, -0.13,-1.10,-0.02
-3.31,-1.03,9.66, -0.11,-0.85,-0.00
-2.60,-1.08,9.31, -0.14,-0.59,-0.03
-2.66,-1.22,9.30, -0.21,-0.48,-0.10
-3.28,-1.30,9.60, -0.23,-0.58,-0.11
-3.64,-1.21,9.90, -0.17,-0.73,-0.07
-3.35,-1.01,10.12, -0.09,-0.80,-0.04
-3.08,-1.02,9.99, -0.06,-0.76,-0.04
-2.94,-1.07,9.94, -0.06,-0.64,-0.03
-2.76,-1.02,10.07, -0.08,-0.53,-0.00
-2.66,-1.08,10.02, -0.10,-0.41,-0.00
-2.58,-1.11,9.95, -0.11,-0.25,-0.00
-2.43,-1.19,9.96, -0.10,-0.03,-0.02
-2.47,-1.25,9.97, -0.05,0.18,-0.03
-2.70,-1.17,9.93, 0.01,0.29,-0.04
-2.88,-1.06,9.82, 0.06,0.22,-0.04
-3.00,-0.95,9.65, 0.08,-0.02,-0.02
-2.99,-1.02,9.54, 0.05,-0.37,-0.01
-2.74,-1.10,9.64, 0.01,-0.70,-0.02
-2.63,-1.13,9.79, -0.02,-0.91,-0.02
-2.48,-1.16,9.94, -0.05,-0.95,-0.03
-2.38,-1.14,10.04, -0.04,-0.83,-0.04
-2.22,-1.11,10.04, -0.01,-0.59,-0.05
-2.08,-1.10,10.13, 0.03,-0.32,-0.06
-2.07,-1.11,10.16, 0.06,-0.07,-0.07
-2.11,-1.04,10.16, 0.07,0.10,-0.07
-2.18,-0.99,10.13, 0.07,0.20,-0.07
-2.30,-1.01,10.09, 0.05,0.23,-0.06
-2.38,-1.01,10.13, 0.04,0.22,-0.05
-2.38,-0.93,10.06, 0.05,0.19,-0.04
-2.38,-0.90,9.95, 0.06,0.14,-0.02
-2.09,-1.32,9.69, 0.06,0.10,-0.02
-2.29,-0.92,9.85, 0.03,-0.00,-0.02
-2.53,-0.79,9.98, 0.04,-0.12,-0.02
-2.45,-0.47,10.05, 0.04,-0.20,0.01
-2.43,-0.53,10.02, 0.04,-0.22,0.04
-2.27,-0.62,10.04, 0.04,-0.16,0.05
-2.06,-0.74,10.14, 0.02,-0.07,0.03
-1.96,-0.86,10.27, -0.01,0.01,0.02
-1.90,-0.93,10.24, -0.05,0.12,-0.01
-2.08,-0.93,10.23, -0.08,0.21,-0.02
-2.16,-0.87,10.09, -0.06,0.24,-0.02
-2.29,-0.78,10.03, -0.03,0.21,-0.03
-2.36,-0.90,10.09, 0.01,0.14,-0.05
-2.32,-0.98,10.01, 0.03,0.10,-0.07
-2.23,-0.94,10.02, 0.04,0.06,-0.07
-2.28,-0.76,10.14, 0.04,-0.06,-0.04
-2.39,-0.66,9.92, -0.01,-0.19,-0.04
-2.53,-0.59,9.80, -0.06,-0.21,-0.05
-2.52,-0.58,9.87, -0.08,-0.17,-0.03
-2.49,-0.50,9.77, -0.09,-0.13,-0.03
-2.49,-0.56,9.88, -0.08,-0.07,-0.01
-2.33,-0.58,10.01, -0.06,-0.07,-0.01
-2.26,-0.65,10.13, -0.05,-0.09,-0.02
-2.28,-0.73,10.27, -0.04,-0.13,-0.03
-2.28,-0.81,10.29, -0.04,-0.20,-0.03
-2.22,-0.77,10.13, -0.05,-0.26,-0.02
-2.16,-0.71,10.12, -0.08,-0.31,-0.01
-2.15,-0.54,10.15, -0.11,-0.37,0.02
-2.00,-0.47,10.20, -0.13,-0.38,0.05
-1.93,-0.48,10.15, -0.13,-0.35,0.07
-1.96,-0.57,10.21, -0.12,-0.29,0.07
-2.13,-0.55,10.20, -0.08,-0.24,0.09
-2.09,-0.45,10.01, -0.05,-0.22,0.12
-2.08,-0.36,9.92, -0.07,-0.24,0.17
-1.98,-0.27,9.95, -0.09,-0.30,0.22
-1.86,-0.28,10.15, -0.09,-0.38,0.27
-1.71,-0.38,10.48, -0.05,-0.48,0.32
-1.56,-0.74,10.87, -0.01,-0.63,0.38
-1.61,-1.01,11.07, 0.03,-0.85,0.39
-1.46,-1.08,10.69, 0.02,-1.04,0.36
-1.16,-0.86,9.86, -0.05,-1.11,0.30
-1.00,-0.71,9.63, -0.13,-1.03,0.26
-1.02,-0.66,9.95, -0.16,-0.91,0.22
-1.03,-0.64,10.18, -0.14,-0.82,0.18
-0.63,-0.90,10.12, -0.12,-0.72,0.12
-0.19,-1.27,10.25, -0.11,-0.60,-0.04
-0.43,-1.02,10.70, -0.11,-0.54,-0.22
-1.00,-0.22,10.75, -0.09,-0.49,-0.26
-1.27,0.28,10.54, -0.08,-0.40,-0.16
-1.07,0.11,10.21, -0.04,-0.26,-0.02
-0.69,-0.33,10.04, 0.01,-0.08,0.05
-0.53,-0.53,10.09, 0.05,0.10,0.06
-0.60,-0.39,10.35, 0.05,0.24,0.09
-0.80,-0.18,10.74, 0.01,0.30,0.17
-0.84,-0.22,10.60, -0.02,0.31,0.21
-0.77,-0.43,10.45, -0.03,0.30,0.21
-0.58,-0.74,10.41, 0.03,0.30,0.17
-0.30,-1.02,10.49, 0.09,0.28,0.09
-0.05,-1.28,10.55, 0.12,0.24,-0.03
-0.12,-1.30,10.57, 0.08,0.16,-0.15
-0.36,-0.97,10.40, -0.01,0.07,-0.25
-0.74,-0.53,10.38, -0.09,0.00,-0.28
-1.15,-0.20,10.41, -0.13,-0.04,-0.26
-1.29,-0.04,10.28, -0.12,-0.03,-0.21
-1.12,-0.08,9.72, -0.10,0.04,-0.17
-0.90,0.04,9.92, -0.11,0.18,-0.12
-0.92,0.31,10.36, -0.10,0.34,-0.05
-0.97,0.51,10.44, -0.12,0.50,0.05
-1.02,0.58,10.27, -0.12,0.68,0.16
-1.16,0.47,10.16, -0.11,0.88,0.24
-1.32,0.20,10.26, -0.06,1.07,0.29
-1.50,-0.03,10.35, -0.04,1.18,0.30
-1.71,-0.39,10.72, -0.03,1.14,0.32
-1.71,-0.78,10.90, -0.01,0.93,0.28
-1.72,-1.12,10.61, -0.01,0.61,0.17
-1.81,-1.03,10.03, -0.03,0.30,0.05
-2.05,-0.51,10.02, -0.06,0.06,-0.05
-2.09,-0.21,10.77, -0.08,-0.18,-0.07
-1.61,-0.49,10.87, -0.09,-0.45,-0.08
-1.49,-0.61,10.13, -0.10,-0.62,-0.11
-1.52,-0.55,9.79, -0.10,-0.63,-0.12
-1.42,-0.45,9.85, -0.12,-0.56,-0.12
-1.36,-0.33,10.14, -0.16,-0.50,-0.12
-1.34,-0.21,10.33, -0.20,-0.49,-0.13
-1.28,-0.16,10.41, -0.21,-0.52,-0.14
-1.43,-0.19,11.16, -0.17,-0.62,-0.15
-1.37,-0.10,11.54, -0.07,-0.86,-0.16
-1.32,-0.09,11.81, 0.02,-1.27,-0.17
-1.16,-0.10,11.39, 0.09,-1.75,-0.16
-1.02,-0.19,10.86, 0.13,-2.15,-0.16
-0.81,-0.18,10.39, 0.14,-2.43,-0.15
-0.51,-0.12,10.32, 0.12,-2.63,-0.12
-0.03,-0.18,10.44, 0.13,-2.74,-0.10
0.38,-0.23,10.56, 0.17,-2.81,-0.11
0.84,-0.32,10.35, 0.18,-2.82,-0.11
1.34,-0.45,10.02, 0.14,-2.76,-0.11
1.79,-0.53,10.03, 0.09,-2.65,-0.12
2.26,-0.49,10.07, 0.05,-2.53,-0.17
2.59,-0.21,9.75, 0.02,-2.37,-0.22
2.76,0.11,9.63, -0.02,-2.18,-0.25
2.92,0.28,9.78, -0.04,-1.99,-0.24
2.87,0.35,10.60, -0.03,-1.88,-0.21
2.99,0.30,10.77, 0.03,-1.88,-0.16
3.26,0.26,10.43, 0.09,-1.93,-0.14
3.54,0.23,10.13, 0.13,-1.99,-0.12
3.83,0.20,9.77, 0.17,-2.03,-0.10
4.15,0.20,9.74, 0.19,-2.05,-0.11
4.40,0.31,9.96, 0.21,-2.11,-0.13
4.67,0.29,9.73, 0.23,-2.18,-0.12
5.09,0.17,9.11, 0.22,-2.17,-0.11
5.42,0.18,8.75, 0.19,-2.07,-0.10
5.66,0.34,8.72, 0.15,-1.94,-0.08
5.72,0.43,8.88, 0.13,-1.82,-0.04
5.71,0.56,8.96, 0.13,-1.76,0.01
5.82,0.59,8.89, 0.15,-1.72,0.05
5.96,0.61,8.58, 0.15,-1.69,0.07
6.15,0.60,8.41, 0.13,-1.65,0.07
6.38,0.51,8.42, 0.08,-1.61,0.07
6.64,0.43,8.23, 0.05,-1.59,0.06
6.96,0.41,7.95, 0.05,-1.55,0.06
7.25,0.37,7.69, 0.06,-1.52,0.06
7.32,0.37,7.59, 0.06,-1.47,0.04
7.37,0.42,7.71, 0.04,-1.49,0.02
7.44,0.37,7.71, 0.00,-1.56,-0.03
7.41,0.41,7.64, -0.04,-1.69,-0.07
7.50,0.57,7.49, -0.08,-1.85,-0.08
7.72,0.91,7.40, -0.09,-2.03,-0.04
7.88,1.20,7.23, -0.08,-2.21,0.02
7.99,1.20,6.89, -0.02,-2.36,0.06
8.11,0.92,6.55, 0.04,-2.48,0.09
8.38,0.57,6.19, 0.06,-2.57,0.09
8.80,0.41,5.96, 0.04,-2.66,0.07
9.09,0.53,5.66, 0.02,-2.75,0.04
9.11,0.75,5.27, 0.02,-2.80,0.04
9.15,0.92,5.00, 0.06,-2.82,0.08
9.37,1.04,4.73, 0.09,-2.83,0.13
9.69,0.89,4.27, 0.10,-2.80,0.14
10.02,0.05,4.16, -0.07,-2.68,0.12
9.99,-0.15,2.93, -0.23,-2.38,0.06
10.09,0.05,2.30, -0.31,-1.95,0.04
10.41,0.21,2.10, -0.32,-1.50,0.05
10.56,0.27,2.15, -0.34,-1.09,0.05
10.34,0.45,2.20, -0.35,-0.74,0.05
10.00,0.79,1.97, -0.25,-0.45,0.05
10.13,0.91,2.15, -0.10,-0.29,0.07
10.13,0.71,2.30, 0.00,-0.22,0.01
10.08,0.83,2.50, 0.08,-0.20,-0.02
10.03,0.54,2.79, 0.09,-0.27,-0.03
9.93,0.42,2.86, 0.05,-0.41,-0.02
9.97,0.42,2.97, -0.03,-0.60,0.02
10.16,0.39,2.77, -0.11,-0.83,0.04
10.18,0.46,2.52, -0.17,-1.04,0.04
10.25,0.52,2.06, -0.20,-1.16,0.03
10.37,0.53,1.73, -0.19,-1.19,0.02
10.37,0.52,1.59, -0.17,-1.15,0.03
10.23,0.52,1.52, -0.15,-1.08,0.05
10.11,0.43,1.51, -0.12,-1.02,0.08
10.13,0.38,1.46, -0.11,-1.00,0.08
10.29,0.41,1.32, -0.11,-1.02,0.08
10.51,0.47,1.09, -0.11,-1.04,0.07
10.72,0.54,0.87, -0.12,-1.04,0.06
10.64,0.52,0.75, -0.15,-1.01,0.04
10.35,0.45,0.71, -0.18,-0.98,0.05
10.12,0.39,0.75, -0.21,-0.97,0.10
10.22,0.38,0.60, -0.22,-0.99,0.13
10.45,0.40,0.11, -0.22,-0.98,0.13
10.49,0.44,-0.21, -0.17,-0.92,0.13
10.45,0.45,-0.23, -0.12,-0.85,0.13
10.47,0.40,-0.16, -0.10,-0.81,0.13
10.46,0.40,-0.11, -0.12,-0.78,0.14
10.42,0.36,-0.15, -0.14,-0.74,0.17
10.48,0.37,-0.34, -0.17,-0.67,0.21
10.43,0.30,-0.68, -0.18,-0.56,0.23
10.46,0.11,-0.88, -0.19,-0.42,0.24
10.52,-0.08,-0.90, -0.21,-0.31,0.24
10.41,-0.11,-0.72, -0.22,-0.26,0.26
10.25,-0.03,-0.54, -0.22,-0.27,0.29
10.12,0.08,-0.43, -0.21,-0.32,0.30
10.11,0.08,-0.42, -0.20,-0.41,0.29
10.23,-0.03,-0.66, -0.18,-0.48,0.30
10.37,-0.17,-0.80, -0.18,-0.54,0.29
10.42,-0.19,-0.86, -0.22,-0.58,0.27
10.42,-0.11,-0.88, -0.28,-0.62,0.23
10.35,-0.00,-0.96, -0.33,-0.63,0.20
10.40,0.09,-1.22, -0.32,-0.61,0.18
10.48,-0.00,-1.48, -0.26,-0.53,0.16
10.44,-0.16,-1.53, -0.21,-0.44,0.14
10.38,-0.31,-1.49, -0.18,-0.35,0.13
10.36,-0.39,-1.48, -0.19,-0.28,0.13
10.34,-0.36,-1.47, -0.20,-0.20,0.12
10.26,-0.27,-1.43, -0.21,-0.13,0.11
10.25,-0.18,-1.41, -0.20,-0.07,0.09
10.26,-0.20,-1.41, -0.17,-0.03,0.08
10.27,-0.28,-1.44, -0.13,0.01,0.09
10.30,-0.42,-1.55, -0.10,0.05,0.09
10.32,-0.51,-1.63, -0.10,0.08,0.09
10.32,-0.57,-1.58, -0.11,0.09,0.08
10.22,-0.55,-1.52, -0.13,0.07,0.07
10.17,-0.45,-1.39, -0.14,0.04,0.06
10.17,-0.36,-1.30, -0.14,0.02,0.05
10.21,-0.35,-1.33, -0.13,0.00,0.04
10.29,-0.37,-1.41, -0.12,0.01,0.03
10.29,-0.38,-1.56, -0.11,0.04,0.03
10.32,-0.42,-1.54, -0.10,0.08,0.02
10.26,-0.48,-1.41, -0.10,0.09,0.01
10.15,-0.48,-1.26, -0.13,0.09,0.00
10.11,-0.45,-1.15, -0.15,0.08,0.00
10.21,-0.29,-1.20, -0.16,0.08,0.00
10.23,-0.15,-1.22, -0.14,0.09,-0.00
10.21,-0.14,-1.24, -0.10,0.10,-0.02
10.25,-0.22,-1.28, -0.07,0.08,-0.05
10.29,-0.36,-1.27, -0.06,0.05,-0.07
10.25,-0.48,-1.32, -0.08,0.01,-0.09
10.27,-0.48,-1.31, -0.10,-0.01,-0.09
10.29,-0.42,-1.31, -0.12,-0.03,-0.08
10.32,-0.27,-1.27, -0.13,-0.03,-0.08
10.34,-0.14,-1.24, -0.13,-0.02,-0.08
10.29,-0.10,-1.26, -0.11,-0.00,-0.08
10.34,-0.17,-1.27, -0.10,0.01,-0.09
10.39,-0.28,-1.36, -0.10,0.00,-0.09
10.41,-0.35,-1.39, -0.11,-0.01,-0.08
10.38,-0.33,-1.36, -0.12,-0.02,-0.06
10.38,-0.19,-1.36, -0.12,0.00,-0.05
10.43,-0.12,-1.39, -0.11,0.04,-0.05
10.37,-0.10,-1.32, -0.09,0.07,-0.05
10.33,-0.16,-1.21, -0.07,0.07,-0.05
10.34,-0.19,-1.20, -0.07,0.04,-0.04
10.39,-0.20,-1.24, -0.07,-0.02,-0.04
10.30,-0.26,-1.28, -0.08,-0.06,-0.03
10.23,-0.29,-1.35, -0.09,-0.07,-0.04
10.18,-0.28,-1.30, -0.10,-0.06,-0.05
10.23,-0.26,-1.27, -0.09,-0.06,-0.06
10.28,-0.24,-1.26, -0.08,-0.07,-0.06
10.31,-0.22,-1.25, -0.09,-0.08,-0.07
10.28,-0.20,-1.25, -0.10,-0.09,-0.07
10.23,-0.17,-1.24, -0.12,-0.11,-0.07
10.28,-0.17,-1.27, -0.13,-0.13,-0.07
10.35,-0.17,-1.31, -0.14,-0.16,-0.06
10.36,-0.12,-1.36, -0.15,-0.18,-0.06
10.28,-0.02,-1.40, -0.16,-0.21,-0.06
10.27,0.05,-1.42, -0.15,-0.22,-0.06
10.26,0.09,-1.49, -0.14,-0.21,-0.07
10.24,0.06,-1.53, -0.13,-0.21,-0.07
10.20,-0.01,-1.54, -0.12,-0.21,-0.08
10.15,-0.10,-1.56, -0.13,-0.23,-0.09
10.09,-0.16,-1.53, -0.14,-0.26,-0.08
10.08,-0.19,-1.47, -0.16,-0.33,-0.08
10.04,-0.13,-1.40, -0.20,-0.42,-0.08
10.03,-0.03,-1.45, -0.24,-0.52,-0.09
10.09,0.05,-1.62, -0.26,-0.59,-0.08
10.08,0.06,-1.83, -0.27,-0.65,-0.10
10.00,0.03,-1.88, -0.26,-0.69,-0.13
9.93,0.01,-1.79, -0.22,-0.76,-0.14
9.94,0.02,-1.83, -0.16,-0.87,-0.12
10.02,0.16,-1.84, -0.14,-1.03,-0.08
9.92,0.31,-2.02, -0.13,-1.22,-0.06
9.78,0.22,-2.33, -0.11,-1.38,-0.05
9.82,0.20,-2.64, -0.09,-1.49,-0.04
9.90,0.18,-3.01, -0.09,-1.56,-0.04
9.82,0.01,-3.24, -0.13,-1.58,-0.04
9.66,-0.14,-3.45, -0.18,-1.56,-0.03
9.65,-0.12,-3.86, -0.21,-1.49,0.01
9.75,-0.04,-4.20, -0.21,-1.34,0.04
9.68,0.04,-4.32, -0.19,-1.14,0.07
9.53,-0.04,-4.17, -0.17,-0.94,0.11
9.39,-0.05,-4.18, -0.15,-0.77,0.14
9.39,0.01,-4.31, -0.14,-0.68,0.15
9.39,0.04,-4.42, -0.14,-0.66,0.12
9.34,0.05,-4.32, -0.14,-0.72,0.11
9.15,0.06,-4.12, -0.16,-0.85,0.09
8.89,0.06,-3.88, -0.20,-1.05,0.06
8.75,0.23,-3.83, -0.23,-1.28,0.05
8.79,0.28,-4.03, -0.23,-1.54,0.06
8.68,0.15,-4.51, -0.19,-1.83,0.05
8.56,0.01,-5.33, -0.18,-2.08,0.02
8.49,0.08,-5.56, -0.22,-2.22,-0.02
8.26,0.13,-5.74, -0.26,-2.32,-0.04
8.12,0.24,-5.80, -0.30,-2.42,-0.05
7.93,0.40,-5.90, -0.32,-2.50,-0.05
7.80,0.52,-6.02, -0.31,-2.55,-0.06
7.54,0.45,-6.26, -0.26,-2.57,-0.09
7.27,0.26,-6.89, -0.23,-2.50,-0.13
7.10,0.10,-7.67, -0.25,-2.33,-0.13
7.05,-0.04,-8.27, -0.27,-2.10,-0.09
6.93,-0.00,-8.58, -0.28,-1.82,-0.01
6.76,0.01,-8.61, -0.31,-1.53,0.04
6.53,0.14,-8.51, -0.36,-1.22,0.06
6.44,0.22,-8.39, -0.38,-0.94,0.06
6.26,0.28,-8.29, -0.35,-0.72,0.03
6.18,0.34,-8.33, -0.29,-0.56,0.01
6.16,0.46,-8.28, -0.26,-0.45,-0.02
6.11,0.45,-8.15, -0.24,-0.40,-0.02
6.06,0.44,-8.01, -0.23,-0.40,-0.01
6.04,0.43,-7.91, -0.23,-0.45,0.00
6.02,0.42,-7.85, -0.22,-0.51,0.01
5.89,0.41,-7.82, -0.19,-0.59,0.01
5.81,0.52,-7.87, -0.15,-0.65,-0.01
5.77,0.54,-8.07, -0.11,-0.71,-0.03
5.63,0.46,-8.15, -0.10,-0.74,-0.02
5.50,0.38,-8.24, -0.10,-0.75,0.02
5.49,0.36,-8.29, -0.09,-0.76,0.07
5.45,0.48,-8.36, -0.09,-0.78,0.10
5.32,0.60,-8.29, -0.07,-0.84,0.12
5.16,0.59,-8.26, -0.03,-0.92,0.15
5.03,0.47,-8.33, -0.02,-1.03,0.16
4.93,0.41,-8.44, -0.04,-1.14,0.17
4.80,0.36,-8.44, -0.07,-1.24,0.20
4.69,0.23,-8.48, -0.08,-1.33,0.22
4.54,0.28,-8.62, -0.09,-1.39,0.22
4.33,0.35,-8.68, -0.09,-1.41,0.20
4.36,0.44,-8.86, -0.08,-1.40,0.14
4.20,0.48,-9.00, -0.05,-1.37,0.09
4.05,0.36,-9.12, -0.01,-1.36,0.06
3.80,0.21,-9.24, 0.02,-1.34,0.03
3.59,0.05,-9.38, 0.04,-1.32,0.02
3.42,-0.07,-9.47, 0.05,-1.25,0.04
3.38,0.02,-9.61, 0.04,-1.15,0.06
3.35,0.33,-9.94, -0.01,-1.01,0.08
3.16,0.46,-9.90, -0.07,-0.88,0.11
2.97,0.23,-9.68, -0.09,-0.79,0.12
2.73,0.03,-9.66, -0.07,-0.76,0.11
2.49,-0.08,-9.82, -0.05,-0.76,0.07
2.38,-0.07,-9.80, -0.06,-0.75,0.05
2.49,0.01,-9.77, -0.08,-0.73,0.05
2.55,0.21,-9.81, -0.12,-0.70,0.08
2.55,0.26,-9.80, -0.15,-0.68,0.12
2.44,0.15,-9.85, -0.16,-0.66,0.14
2.25,0.09,-9.88, -0.14,-0.64,0.14
2.09,0.07,-9.97, -0.11,-0.62,0.11
2.04,0.14,-9.86, -0.11,-0.56,0.10
2.11,0.19,-9.81, -0.14,-0.47,0.10
2.16,0.21,-9.89, -0.19,-0.39,0.12
2.00,0.18,-9.90, -0.21,-0.34,0.13
1.93,0.27,-10.22, -0.22,-0.21,0.12
1.97,0.18,-10.39, -0.23,-0.03,0.10
2.02,0.20,-10.39, -0.23,0.16,0.08
2.06,0.25,-10.14, -0.23,0.35,0.06
2.11,0.22,-9.86, -0.24,0.48,0.05
2.19,0.26,-9.62, -0.25,0.51,0.06
2.20,0.31,-9.57, -0.26,0.46,0.07
2.17,0.39,-9.67, -0.28,0.38,0.06
2.16,0.38,-9.64, -0.29,0.32,0.05
2.29,0.27,-9.62, -0.29,0.28,0.04
2.40,0.19,-9.68, -0.27,0.29,0.02
2.46,0.20,-9.84, -0.26,0.36,0.01
2.54,0.27,-10.03, -0.25,0.48,-0.01
2.57,0.31,-10.12, -0.24,0.61,-0.03
2.57,0.39,-10.20, -0.22,0.74,-0.06
2.60,0.48,-10.15, -0.22,0.84,-0.10
2.73,0.54,-9.96, -0.21,0.93,-0.12
2.87,0.45,-9.56, -0.20,0.98,-0.10
2.97,0.32,-9.17, -0.17,1.02,-0.08
3.07,0.37,-9.26, -0.15,1.02,-0.06
3.19,0.43,-9.53, -0.16,1.03,-0.02
3.32,0.53,-9.57, -0.17,1.06,0.01
3.41,0.50,-9.80, -0.17,1.13,0.05
3.64,0.52,-9.93, -0.19,1.27,0.09
3.74,0.57,-9.71, -0.19,1.44,0.11
3.93,0.60,-9.42, -0.16,1.59,0.11
4.11,0.57,-9.10, -0.11,1.67,0.07
4.18,0.58,-9.03, -0.07,1.68,0.02
4.36,0.70,-8.92, -0.03,1.65,-0.02
